fpl_player_code,pts,minutes,avg_price,season,season_str,first_name,web_name,position,fpl_team_code,team_now,team_short_now,minutesU,xG,npxG,xA,xCS,npxCS,xDef,npxDef,xGA,npxGA,xPTS,npxPTS,xPTS_90,npxPTS_90,group,group2,color,label
93264,36,1340,5.0,2020,2020/21,Eric,Dier,2,6.0,Spurs,TOT,1339,1.0297163,1.0297163,0.2836806,3,3,-5.0,-4.0,28.707156999999995,25.662488999999994,14.0293396,14.0293396,0.942972788648245,0.942972788648245,<5.5,5.5,#1f77b4,False
93284,38,866,5.0,2018,2018/19,Florin,Andone,4,36.0,Brighton,BHA,861,3.4883398,3.4883398,0.0960534,2,2,-2.0,-2.0,35.738819,31.932969,14.2415194,14.2415194,1.4886605644599302,1.4886605644599302,<5.5,5.5,#1f77b4,False
93284,5,71,4.8,2019,2019/20,Florin,Andone,4,36.0,Brighton,BHA,69,0.364596,0.364596,0.0581963,0,0,0.0,0.0,3.7565319999999995,3.7565319999999995,1.6329729,1.6329729,2.1299646521739133,2.1299646521739133,<5.5,4.5,#1f77b4,False
93284,5,71,5.0,2020,2020/21,Florin,Andone,4,36.0,Brighton,BHA,69,0.364596,0.364596,0.0581963,0,0,0.0,0.0,3.7565319999999995,3.7565319999999995,1.6329729,1.6329729,2.1299646521739133,2.1299646521739133,<5.5,5.5,#1f77b4,False
94147,94,3420,4.5,2018,2018/19,Conor,Coady,2,39.0,Wolves,WOL,3420,0.0,0.0,0.0134865,15,16,-9.0,-7.0,42.691294,39.646621999999994,51.0404595,51.0404595,1.3431699868421052,1.3431699868421052,<5.5,4.5,#1f77b4,False
94147,118,3420,5.0,2019,2019/20,Conor,Coady,2,39.0,Wolves,WOL,3420,0.0,0.0,0.5321239,14,16,-1.0,-1.0,37.389273900000006,34.9610539,56.5963717,56.5963717,1.489378202631579,1.489378202631579,<5.5,5.5,#1f77b4,False
94147,118,3420,5.0,2020,2020/21,Conor,Coady,2,39.0,Wolves,WOL,3420,0.0,0.0,0.5321239,14,16,-1.0,-1.0,37.389273900000006,34.9610539,56.5963717,56.5963717,1.489378202631579,1.489378202631579,<5.5,5.5,#1f77b4,False
94245,48,254,8.7,2016,2016/17,Michy,Batshuayi,4,8.0,Chelsea,CHE,221,3.7648216999999997,3.7648216999999997,0.0279444,0,0,0.0,0.0,16.048556100000003,15.287387100000002,15.14312,15.14312,6.1668814479638,6.1668814479638,7.5-10,8.5,#E56B6F,False
94245,25,351,8.3,2017,2017/18,Michy,Batshuayi,4,8.0,Chelsea,CHE,342,1.3368122,1.3368122,0.0939797,1,1,0.0,0.0,9.051673,9.051673,5.6291879,5.6291879,1.481365236842105,1.481365236842105,7.5-10,8.5,#E56B6F,False
94245,48,748,6.4,2018,2018/19,Michy,Batshuayi,4,8.0,Chelsea,CHE,766,3.6997977,3.6997977,0.1040987,1,1,-3.0,-3.0,14.675191,13.914021,15.1114869,15.1114869,1.7755010718015667,1.7755010718015667,5.5-7.5,6.5,#6D597A,False
94245,28,224,6.8,2019,2019/20,Michy,Batshuayi,4,8.0,Chelsea,CHE,194,3.0388187,3.0388187,0.202504,1,1,0.0,0.0,16.758707,15.997535000000003,12.7627868,12.7627868,5.920880474226804,5.920880474226804,5.5-7.5,6.5,#6D597A,False
94245,28,224,6.0,2020,2020/21,Michy,Batshuayi,4,8.0,Chelsea,CHE,194,3.0388187,3.0388187,0.202504,1,1,0.0,0.0,16.758707,15.997535000000003,12.7627868,12.7627868,5.920880474226804,5.920880474226804,5.5-7.5,6.5,#6D597A,False
94924,82,1383,6.0,2015,2015/16,Gerard,Deulofeu,4,,,,1389,1.4137745,1.4137745,5.97331,3,5,-3.0,-2.0,35.24715700000001,32.202479000000004,23.575028,23.575028,1.5275396112311015,1.5275396112311015,5.5-7.5,6.5,#6D597A,False
94924,13,460,6.2,2016,2016/17,Gerard,Deulofeu,4,,,,452,0.6818259,0.6818259,0.4787795,0,0,-1.0,0.0,14.566403000000001,12.282933000000002,4.163642100000001,4.163642100000001,0.8290437809734514,0.8290437809734514,5.5-7.5,6.5,#6D597A,False
94924,25,433,5.8,2017,2017/18,Gerard,Deulofeu,4,,,,443,0.5635107,0.5635107,0.5860525,4,4,0.0,0.0,6.633967,6.633967,4.0122003,4.0122003,0.8151196997742663,0.8151196997742663,5.5-7.5,5.5,#6D597A,False
94924,133,2064,5.6,2018,2018/19,Gerard,Deulofeu,4,,,,2110,8.334900399999999,8.334900399999999,4.9624993,6,6,-11.0,-10.0,53.38303799999999,49.57718999999998,48.227099499999994,48.227099499999994,2.057080073459715,2.057080073459715,5.5-7.5,5.5,#6D597A,False
95658,1,94,4.3,2014,2014/15,Harry,Maguire,2,1.0,Man Utd,MUN,83,0.0,0.0,0.0,0,0,0.0,0.0,5.097298,5.097298,0.0,0.0,0.0,0.0,<5.5,4.5,#1f77b4,False
95658,71,2307,4.4,2016,2016/17,Harry,Maguire,2,1.0,Man Utd,MUN,2311,1.9734391999999998,1.9734391999999998,0.8420129000000001,1,4,-12.0,-7.0,55.201243999999996,46.067232,6.3666738999999986,6.3666738999999986,0.2479448944180008,0.2479448944180008,<5.5,4.5,#1f77b4,False
95658,117,3420,5.2,2017,2017/18,Harry,Maguire,2,1.0,Man Utd,MUN,3420,2.3091112000000007,2.3091112000000007,4.558801000000001,13,14,-11.0,-11.0,49.358723,46.314037,68.53107020000002,68.53107020000002,1.8034492157894744,1.8034492157894744,<5.5,5.5,#1f77b4,False
95658,92,2596,5.4,2018,2018/19,Harry,Maguire,2,1.0,Man Utd,MUN,2599,1.8605397700000001,1.8605397700000001,0.6665724,8,9,-3.0,-2.0,37.40540599999999,34.36073499999999,42.16295582,42.16295582,1.4600484893420547,1.4600484893420547,<5.5,5.5,#1f77b4,False
95658,123,3420,5.4,2019,2019/20,Harry,Maguire,2,1.0,Man Utd,MUN,3420,2.7722503,2.7722503,0.45392460000000007,17,18,-7.0,-7.0,38.05916399999999,35.775659,78.9952756,78.9952756,2.078823042105263,2.078823042105263,<5.5,5.5,#1f77b4,False
95658,123,3420,5.5,2020,2020/21,Harry,Maguire,2,1.0,Man Utd,MUN,3420,2.7722503,2.7722503,0.45392460000000007,17,18,-7.0,-7.0,38.05916399999999,35.775659,78.9952756,78.9952756,2.078823042105263,2.078823042105263,5.5-7.5,5.5,#6D597A,False
95715,11,206,7.8,2017,2017/18,Lucas,Lucas Moura,3,6.0,Spurs,TOT,208,0.16364096,0.16364096,0.314313,0,1,0.0,0.0,7.422543,5.900213999999999,1.7611438,1.7611438,0.762033375,0.762033375,7.5-10,7.5,#E56B6F,False
95715,131,2115,7.0,2018,2018/19,Lucas,Lucas Moura,3,6.0,Spurs,TOT,2133,7.5913186,7.5913186,1.6590777000000003,8,8,-7.0,-6.0,38.729915000000005,36.446407,50.9338261,50.9338261,2.14910658649789,2.14910658649789,5.5-7.5,7.5,#6D597A,False
95715,100,2235,7.2,2019,2019/20,Lucas,Lucas Moura,3,6.0,Spurs,TOT,2261,5.582068300000001,5.582068300000001,3.279884599999999,6,9,-6.0,-5.0,49.266391000000006,44.69941200000001,43.74999530000001,43.74999530000001,1.741485881026095,1.741485881026095,5.5-7.5,7.5,#6D597A,False
95715,100,2235,7.0,2020,2020/21,Lucas,Lucas Moura,3,6.0,Spurs,TOT,2261,5.582068300000001,5.582068300000001,3.279884599999999,6,9,-6.0,-5.0,49.266391000000006,44.69941200000001,43.74999530000001,43.74999530000001,1.741485881026095,1.741485881026095,5.5-7.5,7.5,#6D597A,False
96787,28,785,6.2,2018,2018/19,Mohamed,Elyounoussi,3,,,,786,2.2058672,2.2058672,1.1448204,2,2,-4.0,-3.0,25.799737,25.038567,16.463797200000002,16.463797200000002,1.885167618320611,1.885167618320611,5.5-7.5,6.5,#6D597A,False
96994,80,1413,5.4,2018,2018/19,Bobby,Decordova-Reid,4,54.0,Fulham,FUL,1414,3.8045921,3.0434270999999997,1.0588727,1,1,-9.0,-7.0,50.570294000000004,46.764443,18.394986499999998,15.350326499999998,1.170826580622348,0.9770363401697311,<5.5,5.5,#1f77b4,False
97032,130,3060,5.6,2015,2015/16,Virgil,van Dijk,2,14.0,Liverpool,LIV,3060,3.2997163000000005,3.2997163000000005,1.3406102999999998,12,13,-7.0,-7.0,39.533885,38.772718,64.8201287,64.8201287,1.9064743735294118,1.9064743735294118,5.5-7.5,5.5,#6D597A,True
97032,75,1852,5.6,2016,2016/17,Virgil,van Dijk,2,14.0,Liverpool,LIV,1857,1.3659994,1.3659994,0.4759071,11,14,-3.0,-2.0,19.856051,16.050203,50.6237177,50.6237177,2.453491972536349,2.453491972536349,5.5-7.5,5.5,#6D597A,True
97032,78,2253,5.6,2017,2017/18,Virgil,van Dijk,2,14.0,Liverpool,LIV,2432,1.97849296,1.97849296,2.4424422999999997,12,12,-6.0,-4.0,30.439339500000006,27.394669500000006,61.19828466,61.19828466,2.264739152713816,2.264739152713816,5.5-7.5,5.5,#6D597A,True
97032,208,3384,6.4,2018,2018/19,Virgil,van Dijk,2,14.0,Liverpool,LIV,3388,3.5105441999999996,3.5105441999999996,1.2659124,19,20,-1.0,-1.0,29.145104999999994,28.383935999999995,99.86100239999999,99.86100239999999,2.652742094451003,2.652742094451003,5.5-7.5,6.5,#6D597A,True
97032,178,3420,6.5,2019,2019/20,Virgil,van Dijk,2,14.0,Liverpool,LIV,3420,2.9578156700000005,2.9578156700000005,1.1334356999999997,16,16,-7.0,-7.0,39.572898200000004,38.8117282,78.14720112,78.14720112,2.056505292631579,2.056505292631579,5.5-7.5,6.5,#6D597A,True
97032,178,3420,6.5,2020,2020/21,Virgil,van Dijk,2,14.0,Liverpool,LIV,3420,2.9578156700000005,2.9578156700000005,1.1334356999999997,16,16,-7.0,-7.0,39.572898200000004,38.8117282,78.14720112,78.14720112,2.056505292631579,2.056505292631579,5.5-7.5,6.5,#6D597A,True
97299,82,2043,5.4,2014,2014/15,John,Stones,2,43.0,Man City,MCI,2046,0.20415682999999998,0.20415682999999998,0.6552916,3,5,-1.0,-1.0,27.132209,24.848706,14.19081578,14.19081578,0.62422943313783,0.62422943313783,<5.5,5.5,#1f77b4,False
97299,82,2779,5.4,2015,2015/16,John,Stones,2,43.0,Man City,MCI,2781,0.4201037999999999,0.4201037999999999,2.0363227,6,8,-9.0,-7.0,49.64806699999999,45.081049,23.629590899999997,23.629590899999997,0.7647116796116504,0.7647116796116504,<5.5,5.5,#1f77b4,False
97299,59,2014,4.8,2016,2016/17,John,Stones,2,43.0,Man City,MCI,2011,1.4638394,1.4638394,0.2321749,12,14,-3.0,-1.0,22.347887,19.158909,54.4795611,54.4795611,2.4381703127797114,2.4381703127797114,<5.5,4.5,#1f77b4,False
97299,70,1301,5.4,2017,2017/18,John,Stones,2,43.0,Man City,MCI,1310,1.3271582000000002,1.3271582000000002,0.0,9,9,0.0,0.0,10.804163700000002,10.804163700000002,43.9629492,43.9629492,3.020355288549618,3.020355288549618,<5.5,5.5,#1f77b4,False
97299,83,1761,5.4,2018,2018/19,John,Stones,2,43.0,Man City,MCI,1763,0.1587878,0.1587878,0.21796310000000002,10,13,-1.0,-1.0,16.4601101,13.415431100000003,40.6066161,40.6066161,2.072941264322178,2.072941264322178,<5.5,5.5,#1f77b4,False
97299,34,1118,5.4,2019,2019/20,John,Stones,2,43.0,Man City,MCI,1114,0.5476329,0.5476329,0.0606299,3,4,-2.0,-2.0,13.3931652,11.870829200000001,13.4676871,13.4676871,1.0880537154398562,1.0880537154398562,<5.5,5.5,#1f77b4,False
97299,34,1118,5.0,2020,2020/21,John,Stones,2,43.0,Man City,MCI,1114,0.5476329,0.5476329,0.0606299,3,4,-2.0,-2.0,13.3931652,11.870829200000001,13.4676871,13.4676871,1.0880537154398562,1.0880537154398562,<5.5,5.5,#1f77b4,False
98745,77,1563,4.6,2014,2014/15,Héctor,Bellerín,2,3.0,Arsenal,ARS,1564,0.2796935,0.2796935,1.7710434999999998,11,12,0.0,0.0,16.21202,15.450854999999999,50.9912915,50.9912915,2.934281480179028,2.934281480179028,<5.5,4.5,#1f77b4,False
98745,172,3240,6.0,2015,2015/16,Héctor,Bellerín,2,3.0,Arsenal,ARS,3240,0.7077547,0.7077547,4.753757299999999,15,16,-4.0,-4.0,32.415668399999994,31.654502399999995,74.5078001,74.5078001,2.0696611138888885,2.0696611138888885,5.5-7.5,6.5,#6D597A,False
98745,119,2503,6.5,2016,2016/17,Héctor,Bellerín,2,3.0,Arsenal,ARS,2496,2.2728807,2.2728807,3.5707101000000003,9,13,-6.0,-4.0,42.22143500000001,35.370912100000005,54.3494145,54.3494145,1.9597144651442309,1.9597144651442309,5.5-7.5,6.5,#6D597A,False
98745,132,3050,6.0,2017,2017/18,Héctor,Bellerín,2,3.0,Arsenal,ARS,3051,2.4699697,2.4699697,4.652230900000001,12,13,-10.0,-9.0,44.112094000000006,41.067414,66.7765109,66.7765109,1.969808581120944,1.969808581120944,5.5-7.5,6.5,#6D597A,False
98745,60,1532,5.4,2018,2018/19,Héctor,Bellerín,2,3.0,Arsenal,ARS,1539,0.9628543,0.9628543,2.4628626,3,4,-4.0,-4.0,23.503605,21.220137,21.1657136,21.1657136,1.237761029239766,1.237761029239766,<5.5,5.5,#1f77b4,False
98745,44,1156,5.4,2019,2019/20,Héctor,Bellerín,2,3.0,Arsenal,ARS,1164,0.43250469999999996,0.43250469999999996,0.4499826,3,3,-7.0,-5.0,24.685955,22.247135,8.944976,8.944976,0.6916218556701031,0.6916218556701031,<5.5,5.5,#1f77b4,False
98745,44,1156,5.0,2020,2020/21,Héctor,Bellerín,2,3.0,Arsenal,ARS,1164,0.43250469999999996,0.43250469999999996,0.4499826,3,3,-7.0,-5.0,24.685955,22.247135,8.944976,8.944976,0.6916218556701031,0.6916218556701031,<5.5,5.5,#1f77b4,False
98747,152,3114,4.8,2017,2017/18,Nick,Pope,1,90.0,Burnley,BUR,3115,0.0,0.0,0.199097,9,10,-14.0,-11.0,47.797622999999994,43.99177499999999,22.597291,22.597291,0.6528912327447832,0.6528912327447832,<5.5,4.5,#1f77b4,True
98747,170,3420,4.8,2019,2019/20,Nick,Pope,1,90.0,Burnley,BUR,3420,0.0,0.0,0.1997064,5,7,-12.0,-11.0,53.83922299999998,50.018309999999985,8.5991192,8.5991192,0.2262926105263158,0.2262926105263158,<5.5,4.5,#1f77b4,True
98747,170,3420,5.5,2020,2020/21,Nick,Pope,1,90.0,Burnley,BUR,3420,0.0,0.0,0.1997064,5,7,-12.0,-11.0,53.83922299999998,50.018309999999985,8.5991192,8.5991192,0.2262926105263158,0.2262926105263158,5.5-7.5,5.5,#6D597A,True
98770,15,537,4.4,2019,2019/20,Ørjan,Nyland,1,7.0,Aston Villa,AVL,536,0.0,0.0,0.0,3,3,-3.0,-3.0,10.935776,10.935776,9.0,9.0,1.5111940298507462,1.5111940298507462,<5.5,4.5,#1f77b4,False
98770,15,537,4.0,2020,2020/21,Ørjan,Nyland,1,7.0,Aston Villa,AVL,536,0.0,0.0,0.0,3,3,-3.0,-3.0,10.935776,10.935776,9.0,9.0,1.5111940298507462,1.5111940298507462,<5.5,4.5,#1f77b4,False
98980,14,302,4.5,2014,2014/15,Emiliano,Martínez,1,3.0,Arsenal,ARS,299,0.0,0.0,0.0,2,2,-1.0,-1.0,4.6688849999999995,4.6688849999999995,7.0,7.0,2.1070234113712374,2.1070234113712374,<5.5,4.5,#1f77b4,False
98980,8,180,4.0,2016,2016/17,Emiliano,Martínez,1,3.0,Arsenal,ARS,180,0.0,0.0,0.0,1,1,-1.0,0.0,2.4635849999999997,1.7024149999999998,3.0,3.0,1.5,1.5,<5.5,4.5,#1f77b4,False
98980,33,770,4.4,2019,2019/20,Emiliano,Martínez,1,3.0,Arsenal,ARS,771,0.0,0.0,0.0,3,3,-4.0,-3.0,12.086235000000002,11.325065,8.0,8.0,0.933852140077821,0.933852140077821,<5.5,4.5,#1f77b4,False
98980,33,770,4.5,2020,2020/21,Emiliano,Martínez,1,3.0,Arsenal,ARS,771,0.0,0.0,0.0,3,3,-4.0,-3.0,12.086235000000002,11.325065,8.0,8.0,0.933852140077821,0.933852140077821,<5.5,4.5,#1f77b4,False
100180,100,1340,5.2,2017,2017/18,Danilo Luiz,Danilo,2,,,,1338,1.2467309,1.2467309,0.19109179999999998,8,9,-1.0,0.0,15.200123999999999,13.677826,39.0536608,39.0536608,2.6269278565022423,2.6269278565022423,<5.5,5.5,#1f77b4,False
100180,46,805,5.2,2018,2018/19,Danilo Luiz,Danilo,2,,,,806,0.4177701,0.4177701,0.1260169,5,6,0.0,0.0,7.3744996,6.613330599999999,22.8846713,22.8846713,2.555360318858561,2.555360318858561,<5.5,5.5,#1f77b4,False
100649,88,2108,6.0,2018,2018/19,Bernard,Bernard,3,11.0,Everton,EVE,2146,2.6929493999999994,2.6929493999999994,3.2409915,7,8,-5.0,-3.0,44.1267169,40.9744039,30.187721499999995,30.187721499999995,1.266027462721342,1.266027462721342,5.5-7.5,6.5,#6D597A,False
100649,72,1269,6.4,2019,2019/20,Bernard,Bernard,3,11.0,Everton,EVE,1267,1.6975661,1.6975661,2.3037208000000002,4,4,0.0,0.0,34.807658999999994,31.763068,19.3989929,19.3989929,1.3779868674033149,1.3779868674033149,5.5-7.5,6.5,#6D597A,False
100649,72,1269,6.0,2020,2020/21,Bernard,Bernard,3,11.0,Everton,EVE,1267,1.6975661,1.6975661,2.3037208000000002,4,4,0.0,0.0,34.807658999999994,31.763068,19.3989929,19.3989929,1.3779868674033149,1.3779868674033149,5.5-7.5,6.5,#6D597A,False
101105,52,2344,4.9,2018,2018/19,Joe,Bryan,2,54.0,Fulham,FUL,2364,0.5458203699999999,0.5458203699999999,4.403665900000001,2,2,-16.0,-13.0,52.64692,49.60237000000001,8.485919920000004,8.485919920000004,0.3230680172588834,0.3230680172588834,<5.5,4.5,#1f77b4,False
101148,44,1155,4.4,2015,2015/16,Jamaal,Lascelles,2,4.0,Newcastle,NEW,1135,0.4158274,0.4158274,0.1482737,4,5,-1.0,-1.0,25.1000564,22.0553794,17.9397855,17.9397855,1.4225380572687223,1.4225380572687223,<5.5,4.5,#1f77b4,False
101148,116,2927,4.7,2017,2017/18,Jamaal,Lascelles,2,4.0,Newcastle,NEW,2929,1.50977079,1.50977079,0.36995730000000004,9,9,-9.0,-7.0,43.472317999999994,39.515166,37.16849664,37.16849664,1.1420842258791397,1.1420842258791397,<5.5,4.5,#1f77b4,False
101148,95,2745,4.8,2018,2018/19,Jamaal,Lascelles,2,4.0,Newcastle,NEW,2751,0.39958883,0.39958883,1.2035105,6,8,-10.0,-9.0,47.188612,44.143938999999996,20.00806448,20.00806448,0.654571357033806,0.654571357033806,<5.5,4.5,#1f77b4,False
101148,73,2076,4.4,2019,2019/20,Jamaal,Lascelles,2,4.0,Newcastle,NEW,2084,0.4411916,0.4411916,0.14197490000000001,3,3,-12.0,-11.0,40.714167,39.191827,3.0730743,3.0730743,0.13271434117082534,0.13271434117082534,<5.5,4.5,#1f77b4,False
101148,73,2076,4.5,2020,2020/21,Jamaal,Lascelles,2,4.0,Newcastle,NEW,2084,0.4411916,0.4411916,0.14197490000000001,3,3,-12.0,-11.0,40.714167,39.191827,3.0730743,3.0730743,0.13271434117082534,0.13271434117082534,<5.5,4.5,#1f77b4,False
101178,72,1476,4.9,2014,2014/15,James,Ward-Prowse,3,20.0,Southampton,SOU,1488,2.9425893999999992,2.1814203999999995,3.9224661000000003,7,7,0.0,0.0,24.954360999999995,23.432018999999997,33.480345299999996,29.6745003,2.025020885080645,1.7948286471774193,<5.5,4.5,#1f77b4,False
101178,80,1545,5.8,2015,2015/16,James,Ward-Prowse,3,20.0,Southampton,SOU,1505,2.0657729,1.3046039,4.687692,5,6,-3.0,-3.0,39.043788,38.282621,29.391940499999997,25.5860955,1.7576575714285712,1.530065511627907,5.5-7.5,5.5,#6D597A,False
101178,92,1883,5.2,2016,2016/17,James,Ward-Prowse,3,20.0,Southampton,SOU,1886,4.64575,4.64575,2.890693800000001,6,7,-4.0,-3.0,35.338637,29.249279000000005,37.9008314,37.9008314,1.808629282078473,1.808629282078473,<5.5,5.5,#1f77b4,False
101178,84,1708,5.2,2017,2017/18,James,Ward-Prowse,3,20.0,Southampton,SOU,1714,2.3137239,2.3137239,3.9457507,4,5,-3.0,-3.0,35.46065800000001,34.69949200000001,27.405871599999998,27.405871599999998,1.4390481003500584,1.4390481003500584,<5.5,5.5,#1f77b4,False
101178,94,1940,5.3,2018,2018/19,James,Ward-Prowse,3,20.0,Southampton,SOU,1940,3.4019798999999997,2.6408109,3.2816792000000006,2,2,-10.0,-9.0,40.978723,38.695223,28.8549371,25.049092100000003,1.3386311025773197,1.1620712829896909,<5.5,5.5,#1f77b4,False
101178,117,3420,5.8,2019,2019/20,James,Ward-Prowse,3,20.0,Southampton,SOU,3420,7.061388999999999,4.7778839999999985,5.761547000000001,9,10,-16.0,-15.0,56.592573,53.547914000000006,61.59158600000001,50.174060999999995,1.620831210526316,1.3203700263157894,5.5-7.5,5.5,#6D597A,False
101178,117,3420,6.0,2020,2020/21,James,Ward-Prowse,3,20.0,Southampton,SOU,3420,7.061388999999999,4.7778839999999985,5.761547000000001,9,10,-16.0,-15.0,56.592573,53.547914000000006,61.59158600000001,50.174060999999995,1.620831210526316,1.3203700263157894,5.5-7.5,6.5,#6D597A,False
101184,68,1572,4.5,2014,2014/15,Calum,Chambers,2,3.0,Arsenal,ARS,1574,0.8142125,0.8142125,0.8842718,9,10,-3.0,-3.0,24.483659000000003,22.961351,40.5380904,40.5380904,2.3179340127064805,2.3179340127064805,<5.5,4.5,#1f77b4,False
101184,23,322,4.8,2015,2015/16,Calum,Chambers,2,3.0,Arsenal,ARS,299,0.136325,0.136325,0.2018569,1,1,0.0,0.0,13.299089999999998,12.537923999999999,5.4235207,5.4235207,1.6324978695652173,1.6324978695652173,<5.5,4.5,#1f77b4,False
101184,83,2250,4.4,2016,2016/17,Calum,Chambers,2,3.0,Arsenal,ARS,2250,0.8403274,0.8403274,0.6078136000000001,6,7,-13.0,-11.0,39.035326899999994,35.2294859,17.865405199999998,17.865405199999998,0.7146162079999998,0.7146162079999998,<5.5,4.5,#1f77b4,False
101184,23,864,4.8,2017,2017/18,Calum,Chambers,2,3.0,Arsenal,ARS,875,1.5631778,1.5631778,0.1031678,2,3,-2.0,-2.0,15.254834,12.971320000000002,15.688570200000001,15.688570200000001,1.6136815062857142,1.6136815062857142,<5.5,4.5,#1f77b4,False
101184,60,2586,4.4,2018,2018/19,Calum,Chambers,2,3.0,Arsenal,ARS,2588,2.4422203,2.4422203,0.96098999,2,2,-16.0,-14.0,55.01039000000001,51.20456000000001,9.536291769999998,9.536291769999998,0.33163302136785155,0.33163302136785155,<5.5,4.5,#1f77b4,False
101184,42,1102,4.4,2019,2019/20,Calum,Chambers,2,3.0,Arsenal,ARS,1102,0.6329500000000001,0.6329500000000001,2.2414445,4,4,-2.0,-1.0,17.083245999999995,15.405595999999997,24.5220335,24.5220335,2.0027069101633392,2.0027069101633392,<5.5,4.5,#1f77b4,False
101184,42,1102,4.5,2020,2020/21,Calum,Chambers,2,3.0,Arsenal,ARS,1102,0.6329500000000001,0.6329500000000001,2.2414445,4,4,-2.0,-1.0,17.083245999999995,15.405595999999997,24.5220335,24.5220335,2.0027069101633392,2.0027069101633392,<5.5,4.5,#1f77b4,False
101188,158,2964,5.2,2018,2018/19,Lucas,Digne,2,11.0,Everton,EVE,2968,1.1999896,1.1999896,7.7085225999999984,10,11,-8.0,-6.0,43.0890899,40.6979469,62.3255054,62.3255054,1.8899243551212936,1.8899243551212936,<5.5,5.5,#1f77b4,False
101188,120,3031,6.0,2019,2019/20,Lucas,Digne,2,11.0,Everton,EVE,3044,1.2571895,1.2571895,6.3900295000000025,11,13,-11.0,-10.0,45.118231999999985,42.07364099999999,59.71322550000001,59.71322550000001,1.7655027250328517,1.7655027250328517,5.5-7.5,6.5,#6D597A,False
101188,120,3031,6.0,2020,2020/21,Lucas,Digne,2,11.0,Everton,EVE,3044,1.2571895,1.2571895,6.3900295000000025,11,13,-11.0,-10.0,45.118231999999985,42.07364099999999,59.71322550000001,59.71322550000001,1.7655027250328517,1.7655027250328517,5.5-7.5,6.5,#6D597A,False
101537,155,3045,6.9,2018,2018/19,Felipe Anderson,Felipe Anderson,3,21.0,West Ham,WHU,3073,5.5279179,5.5279179,6.7796233,2,2,-16.0,-13.0,62.558507000000006,58.752667,49.9784594,49.9784594,1.4637362011064106,1.4637362011064106,5.5-7.5,6.5,#6D597A,False
101537,66,1493,6.8,2019,2019/20,Felipe Anderson,Felipe Anderson,3,21.0,West Ham,WHU,1531,2.6348462999999995,2.6348462999999995,2.6474746,1,1,-10.0,-9.0,46.724616000000005,44.441146,22.116655299999998,22.116655299999998,1.300129965382103,1.300129965382103,5.5-7.5,6.5,#6D597A,False
101537,66,1493,6.5,2020,2020/21,Felipe Anderson,Felipe Anderson,3,21.0,West Ham,WHU,1531,2.6348462999999995,2.6348462999999995,2.6474746,1,1,-10.0,-9.0,46.724616000000005,44.441146,22.116655299999998,22.116655299999998,1.300129965382103,1.300129965382103,5.5-7.5,6.5,#6D597A,False
101582,40,1039,5.6,2018,2018/19,Frederico,Fred,3,1.0,Man Utd,MUN,1045,0.90459281,0.90459281,0.9538170499999999,1,1,-3.0,-2.0,24.044566000000003,20.238722999999993,8.3844152,8.3844152,0.7221027444976077,0.7221027444976077,5.5-7.5,5.5,#6D597A,False
101582,50,2157,5.3,2019,2019/20,Frederico,Fred,3,1.0,Man Utd,MUN,2147,1.5917409,1.5917409,2.3141321999999995,9,9,-5.0,-5.0,32.174747999999994,30.652410999999994,23.901101099999998,23.901101099999998,1.0019092217047043,1.0019092217047043,<5.5,5.5,#1f77b4,False
101582,50,2157,5.5,2020,2020/21,Frederico,Fred,3,1.0,Man Utd,MUN,2147,1.5917409,1.5917409,2.3141321999999995,9,9,-5.0,-5.0,32.174747999999994,30.652410999999994,23.901101099999998,23.901101099999998,1.0019092217047043,1.0019092217047043,5.5-7.5,5.5,#6D597A,False
101668,120,2241,4.8,2014,2014/15,Jamie,Vardy,4,13.0,Leicester,LEI,2261,7.851607200000002,7.851607200000002,5.182644800000001,4,4,-7.0,-5.0,50.255363,47.210682000000006,46.95436320000001,46.95436320000001,1.869037013710748,1.869037013710748,<5.5,4.5,#1f77b4,True
101668,211,3133,6.7,2015,2015/16,Jamie,Vardy,4,13.0,Leicester,LEI,3154,22.135412000000002,17.568440200000005,6.267153500000001,9,11,-8.0,-7.0,43.25887700000001,40.214197000000006,107.34310850000001,89.07522130000002,3.063056361762841,2.5417786674064686,5.5-7.5,6.5,#6D597A,True
101668,161,2801,10.0,2016,2016/17,Jamie,Vardy,4,13.0,Leicester,LEI,2822,9.9471662,9.9471662,4.6759517,12,12,-11.0,-9.0,47.768815000000004,44.72417700000001,53.8165199,53.8165199,1.7163312512402553,1.7163312512402553,10+,13.0,#f7b267,True
